no;name;description;image_link;price;rating;merchant
63;Samsung Galaxy A72 8/128 8/256 Kamera 4K GB RAM 8 ROM 128 256 Resmi - Awesome Black, A72 8/128GB;"Fitur
Corning Gorilla Glass
Qualcomm Snapdragon 720G - ( 8 nm )

Processor
Octa-core (2x2.3 GHz Kryo 465 Gold & 6x1.8 GHz Kryo 465 Silver)

Android 11

One UI 3.0
Ram / Memori Internal
6 - 8 GB / 128GB - 256GB

Memori Eksternal

Kamera Belakang
Resolusi
64 MP, f/2.0, 26mm (wide), 1/2.0″, 0.8µm, PDAF OIS
8 MP, f/2.2, 123˚
12 MP, f/2.4,
2 MP, f/2.2,
Fitur
LED flash, panorama, HDR, Video 4K@30fps, 1080p@30/120fps; gyro-EIS
32 MP, f/2.2, 26mm, 1/2.8″, 0.8µm
Fitur HDR, Video 4K@30fps, 1080p@30fps
Kapasitas 5000 mAh
Sensor Fingerprint

GRATIS Perlindungan Layar Handphone senilai Rp 750.000 selama 1x Klaim

Mekanisme Aktivasi Proteksi Layar senilai 750.000 hanya mengirimkan data di chatbox (Maksimal 4 Hari Dari Tanggal Pembelian).

Format:
1. Nama Lengkap
2. Email
3. Nomor HP
4. Type dan warna HP
5. Imei HP
6. Nomor Invoice

Dapatkan penawaran Special Proteksi senilai harga HP melalui Bundle Device (Bundling Proteksi).

Benefit:
- Proteksi : Layar, Baterai, Konektor
- Limit Proteksi senilai harga handphone
- Selama 12 bulan
- Klaim lebih dari 1 kali selama limit tersedia

Penawaran hanya berlaku saat pembelian Bersama proteksi (Bundle Pembelian Device dan Proteksi) :
a. Rp 80.000 --> Rp 55.000,- HP di bawah 6 juta
b. Rp 225.000 --> Rp. 175.000,- HP di atas 6 juta


Benefit lainnya!!!

GRATIS Paket Data
• Kuota utama : 1GB/bulan selama 12 bulan
• Cukup isi ulang min Rp 20.000, pulsa tidak terpotong, Masa aktif paket : 14 hari
• Kuota dapat digunakan untuk seluruh akses data (Main Quota)

Terima Kasih sudah berbelanja di Toko kami";https://images.tokopedia.net/img/cache/500-square/VqbcmM/2021/4/27/a9eed60e-065c-41a9-b279-97ed067bbcd4.jpg.webp?ect=4g;5350000;4.9;SUPER_GADGET
64;Samsung M12 3/32 4/64 GB Mediatek Android RAM 3 4 ROM 32 64 Resmi SEIN - Light Blue, 3/32GB;"Dual SIM
Jaringan 4G
Tipe layar : IPS LCD
Ukuran layar : 6.5 inci
Resolusi : 720 x 1600 piksel (HD+)
Kerapatan piksel : 270 ppi
Jumlah warna : 16 juta

Exynos 850 (8nm)
Octa-core (4x2.0 GHz Cortex-A55 & 4x2.0 GHz Cortex-A55)
Mali-G52

4 GB / 3 GB
64 GB / 32 GB
512 GB
Slot MicroSD

Kamera Belakang
48 MP, f/2.0, (wide), 1/2.0"", 0.8µm, PDAF + 8 MP, f/2.2, 123˚ (ultrawide), 1/4.0"", 1.12µm + 2 MP, f/2.4, (macro) + 5 MP, f/2.4, (depth)
Video FHD (1920 x 1080) @30fps
Kamera Depan 8 MP, f/2.2, (wide)

Kapasitas Baterai : 5000 mAh

GRATIS Perlindungan Layar Handphone senilai Rp 750.000 selama 1x Klaim

Mekanisme Aktivasi Proteksi Layar senilai 750.000 hanya mengirimkan data di chatbox (Maksimal 4 Hari Dari Tanggal Pembelian).

Format:
1. Nama Lengkap
2. Email
3. Nomor HP
4. Type dan warna HP
5. Imei HP
6. Nomor Invoice

Dapatkan penawaran Special Proteksi senilai harga HP melalui Bundle Device (Bundling Proteksi).

Benefit:
- Proteksi : Layar, Baterai, Konektor
- Limit Proteksi senilai harga handphone
- Selama 12 bulan
- Klaim lebih dari 1 kali selama limit tersedia

Penawaran hanya berlaku saat pembelian Bersama proteksi (Bundle Pembelian Device dan Proteksi) :
a. Rp 80.000 --> Rp 55.000,- HP di bawah 6 juta
b. Rp 225.000 --> Rp. 175.000,- HP di atas 6 juta


Benefit lainnya!!!

GRATIS Paket Data
• Kuota utama : 1GB/bulan selama 12 bulan
• Cukup isi ulang min Rp 20.000, pulsa tidak terpotong, Masa aktif paket : 14 hari
• Kuota dapat digunakan untuk seluruh akses data (Main Quota)

Terima Kasih sudah berbelanja di Toko kami";https://images.tokopedia.net/img/cache/500-square/VqbcmM/2021/5/8/f369d23a-1be3-47d6-9ba0-6e8b6eee0e9c.jpg.webp?ect=4g;1739000;4.9;SUPER_GADGET
65;Samsung A02 3/32 RAM 3 GB ROM 32 3GB 32GB 3/32 ORIGINAL Garansi Resmi - Black, Non Bundle;"Layar
6.5-inch HD+ TFT Infinity-V Display
Dimensi : 164 x 75.9 x 9.1 mm (6.46 x 2.99 x 0.36 in)
Kamera Belakang Utama : Main: 13MP, F1.9 Macro: 2MP, F2.4
Kamera Depan Selfie: 5MP, F2.0
Body 75.9 x 164.0 x 9.1mm 206g
Ram & Internal 3GB RAM ROM 32GB
MicroSD slot (up to 1TB)
* Available RAM may vary by country and region
.
Baterai : 5,000mAh (typical) 7.75W Charging
Sensor

Sensor Virtual Proximity Sensing, Accelerometer

Colors Black dan Gray

Audio Dolby Atmos

Network LTE
SIM 3 slots : 2 Nano SIM + MicroSD


GRATIS Perlindungan Layar Handphone senilai Rp 750.000 selama 1x Klaim

Mekanisme Aktivasi Proteksi Layar senilai 750.000 hanya mengirimkan data di chatbox (Maksimal 4 Hari Dari Tanggal Pembelian).

Format:
1. Nama Lengkap
2. Email
3. Nomor HP
4. Type dan warna HP
5. Imei HP
6. Nomor Invoice

Dapatkan penawaran Special Proteksi senilai harga HP melalui Bundle Device (Bundling Proteksi).

Benefit:
- Proteksi : Layar, Baterai, Konektor
- Limit Proteksi senilai harga handphone
- Selama 12 bulan
- Klaim lebih dari 1 kali selama limit tersedia

Penawaran hanya berlaku saat pembelian Bersama proteksi (Bundle Pembelian Device dan Proteksi) :
a. Rp 80.000 --> Rp 55.000,- HP di bawah 6 juta
b. Rp 225.000 --> Rp. 175.000,- HP di atas 6 juta


Benefit lainnya!!!

GRATIS Paket Data
• Kuota utama : 1GB/bulan selama 12 bulan
• Cukup isi ulang min Rp 20.000, pulsa tidak terpotong, Masa aktif paket : 14 hari
• Kuota dapat digunakan untuk seluruh akses data (Main Quota)

Terima Kasih sudah berbelanja di Toko kami";https://images.tokopedia.net/img/cache/500-square/VqbcmM/2021/6/23/e11662e1-1ec1-44a5-90bb-d3bcf8e2a648.jpg.webp?ect=4g;1490000;4.9;SUPER_GADGET
66;Xiaomi Redmi 9c 4/64 GB Garansi Resmi - Biru;"Ready Stok *01 Desember 2021

Kardus & Bubble Warp :
https://www.tokopedia.com/gudang-hp/kardus-bubble-extra-packing

Anti Crack :
https://www.tokopedia.com/gudang-hp/tempered-glass-redmi-9c

Size 6.53 inches,400 nits typ. brightness (advertised)
PLATFORM OS Android 10, MIUI 12
Chipset MediaTek Helio G35 (12 nm)
CPU Octa-core
MEMORY Card slot microSDXC (dedicated slot)
Internal 64 GB, 4GB RAM
MAIN CAMERA Triple 13 MP,
Features LED flash, HDR
SELFIE CAMERA Single 5 MP, f/2.2, (wide), 1.12µm
Features HDR
SOUND Loudspeaker Yes
GPS Yes, with A-GPS, GLONASS, BDS
USB microUSB 2.0, USB On-The-Go
FEATURES Sensors Fingerprint (rear-mounted), accelerometer, proximity
BATTERY Type Li-Po 5000 mAh, non-removable";https://images.tokopedia.net/img/cache/500-square/VqbcmM/2021/6/22/26bb0702-69f1-4ecf-a80b-f53fde22a34a.jpg.webp?ect=4g;1731000;5;Gudang-HP
67;Samsung Galaxy A52 8/128 RAM 8GB Internal 128GB Garansi Resmi SEIN - Hitam;"Garansi Resmi Samsung Indonesia

Resmi IMEI sudah terdaftar
Check imei : https://www.kemenperin.go.id/imei/
Jadi saat hp diaktifkan / dipakai otomatis GARANSI Berlaku

Note : Sebelum kirim kami buka segel untuk Aktivasi Garansi dan Cek Fisik.
Membeli Berarti Setuju.

Resiko Kerusakan saat pengiriman Paket, disarankan untuk order ini juga ya kak

- Extra Bubble wrap


- Extra Box


Layar
Dimensi 159.9 x 75.1 x 8.4 mm
Berat
187 g

Ukuran Layar 6.5 inches, Super Amoled
Resolusi Layar 1080 x 2400 pixels
Rasio Layar 20:9
Kerapatan Layar ~405 ppi

Fitur Corning Gorilla Glass

Hardware & Software
Chipset
Qualcomm SM7225 Snapdragon 720G (8 nm)

Processor
Octa-core (2×2.2 GHz Kryo 570 & 6×1.8 GHz Kryo 570)

GPU
Adreno 619

Sistem Operasi
Android 11

User Interface
One UI 3.0
Ram / Memori Internal
8GB / 128GB / 256GB

Memori Eksternal
microSDXC

Kamera Belakang
Resolusi
48 MP, f/2.0, 26mm (wide), 1/2.0″, 0.8µm, PDAF
12 MP, f/2.2, 123˚ (ultrawide)
5 MP, f/2.4, (macro)
5 MP, f/2.2, (depth)
Fitur
LED flash, panorama, HDR, Video 4K@30fps, 1080p@30/120fps; gyro-EIS

Kamera Depan
Resolusi
32 MP, f/2.2, 26mm (wide), 1/2.8″, 0.8µm
Fitur HDR, Video 4K@30fps, 1080p@30fps

Konektivitas

Sim Card
Dual-SIM

Internet
HSPA, LTE-A, 5G, Wi-Fi Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, hotspot
Bluetooth
5.0, A2DP, LE

Port USB
USB Type-C 2.0, USB On-The-Go

Navigasi
A-GPS, GLONASS, BDS, GALILEO

Baterai
Kapasitas
Non-removable Li-Po
Fitur Fast charging
Sensor Fingerprint
(under display), accelerometer, gyro, proximity, compass";https://images.tokopedia.net/img/cache/500-square/VqbcmM/2021/9/2/e8556121-b295-4292-8692-c11c1617b760.jpg.webp?ect=4g;4686000;4.9;SFONE OMNI STORE
68;Infinix Note 10 Pro 8/128 GB Garansi Resmi - Nodic Secret;"Ready Stok *11 Desember 2021

SIM Dual SIM (Nano-SIM, dual stand-by)
Size 6.95 inches
PLATFORM OS Android 11, XOS 7.6
Chipset Mediatek Helio G95 (12 nm)
CPU Octa-core (2x2.05 GHz Cortex-A76 & 6x2.0 GHz Cortex-A55)
GPU Mali-G76 MC4
MEMORY Internal 128GB 8GB RAM
MAIN CAMERA Quad 64 MP,8 MP,2 MP,2 MP
SELFIE CAMERA Single 16 MP
BATTERY Type Li-Po 5000 mAh, non-removable";https://images.tokopedia.net/img/cache/500-square/VqbcmM/2021/6/21/5fda4aa9-28f2-4156-ace0-6b6daadba525.jpg.webp?ect=4g;2687000;5;Gudang-HP
69;Infinix Note 10 Pro 8/128 GB - Garansi Resmi - Purple;"sudah support NFC
SIM Dual SIM (Nano-SIM, dual stand-by)
Size 6.95 inches
PLATFORM OS Android 11, XOS 7.6
Chipset Mediatek Helio G95 (12 nm)
CPU Octa-core (2x2.05 GHz Cortex-A76 & 6x2.0 GHz Cortex-A55)
GPU Mali-G76 MC4
MEMORY Internal 128GB 8GB RAM
MAIN CAMERA Quad 64 MP,8 MP,2 MP,2 MP
SELFIE CAMERA Single 16 MP
BATTERY Type Li-Po 5000 mAh, non-removable";https://images.tokopedia.net/img/cache/500-square/VqbcmM/2021/7/23/8047184e-b352-43ad-a4c1-eb3f0dd746e8.png.webp?ect=4g;2778000;4.9;Wahana Selular
70;Samsung Galaxy A02 [32GB/3GB] - Garansi Resmi SEIN - Abu-abu;"Samsung Galaxy A02 [32GB/3GB] - Garansi Resmi SEIN

-SIM Single SIM (Nano-SIM) or Dual SIM (Nano-SIM, dual stand-by)
-Size 6.5 inches,
-PLATFORM OS Android 10, One UI 2.0
-Chipset Mediatek MT6739W (28 nm)
-CPU Quad-core 1.5 GHz Cortex-A53
-GPU PowerVR GE8100
-Internal 32GB 3GB RAM
-MAIN CAMERA Dual 13 MP, 2 MP,
-SELFIE CAMERA Single 5 MP, f/2.0
-BATTERY Type Li-Po 5000 mAh, non-removable

Hydrogel Anti Gores [Standar]
Hydrogel Anti-Blue Light (Eye Care Film)


Nb.
Jangan lupa asuransikan setiap produk yang di kirim untuk mendapatkan keamanan Xtra.

Waktu Operasional :
09.00 - 16.30
Senin sd Sabtu
Minggu dan Hari Besar (Libur)
Pesanan yang masuk diatas pukul 16.00 berpotensi di proses H+1";https://images.tokopedia.net/img/cache/500-square/VqbcmM/2021/5/22/3dc54c12-1748-4c12-8035-529d32c3c7ce.png.webp?ect=4g;1480000;5;ACS
71;SAMSUNG GALAXY M32 - NFC - 5000mAh - 6GB 128GB 6/128 - Garansi Resmi - Hitam;"SAMSUNG GALAXY M32 6/128GB

GARANSI RESMI SEIN SAMSUNG INDONESIA
IMEI TERDAFTAR DI WEBSITE KEMENPERIN

WARNA TERSEDIA SESUAI VARIAN
- HITAM
- BIRU
- PUTIH

Spesifikasi :

NETWORK Technology
GSM / HSPA / LTE
LAUNCH Announced 2021, June 21
Status Available. Released 2021, June 28
BODY Dimensions 159.3 x 74 x 8.4 mm
Weight 180 g
Build Glass front, plastic frame, plastic back
SIM Dual SIM (Nano-SIM, dual stand-by)
DISPLAY Type Super AMOLED, 90Hz, 800 nits (HBM)
Size 6.4 inches, 98.9 cm2 (~83.9% screen-to-body ratio)
Resolution 1080 x 2400 pixels, 20:9 ratio (~411 ppi density)
PLATFORM OS Android 11, One UI 3.1
Chipset Mediatek Helio G80 (12 nm)
CPU Octa-core (2x2.0 GHz Cortex-A75 & 6x1.8 GHz Cortex-A55)
GPU Mali-G52 MC2
MEMORY Card slot microSDXC (dedicated slot)
Internal 128GB, 8GB RAM
eMMC 5.1
MAIN CAMERA Quad 64 MP, f/1.8, 26mm (wide), 1/1.97"", 0.7µm, PDAF
8 MP, f/2.2, 123˚, (ultrawide), 1/4.0"", 1.12µm
2 MP, f/2.4, (macro)
2 MP, f/2.4, (depth)
Features LED flash, panorama, HDR
Video 1080p@30fps
SELFIE CAMERA Single 20 MP, f/2.2, (wide)
Video 1080p@30fps
SOUND Loudspeaker Yes
3.5mm jack Yes
COMMS WLAN Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, hotspot
Bluetooth 5.0, A2DP, LE
GPS Yes, with A-GPS, GLONASS, BDS, GALILEO
NFC Yes
Radio Unspecified
USB USB Type-C 2.0, USB On-The-Go
FEATURES Sensors Fingerprint (side-mounted), accelerometer, gyro, compass
Virtual proximity sensing
BATTERY Type Li-Ion 5000 mAh, non-removable
Charging Fast charging 25W";https://images.tokopedia.net/img/cache/500-square/VqbcmM/2021/7/29/96748ddc-68de-423e-b34b-78818ea0b715.jpg.webp?ect=4g;2899900;4.9;Shopyz ID
72;Xiaomi Official Redmi 9C 3/32GB 6.53" HD Mi Smartphone AI Face Unlock - Grey;"Xiaomi Official Store Garansi Resmi, IMEI Resmi

Xiaomi Redmi 9C memiliki Layar Besar DotDrop 6.53"""" HD+. Layar yang besar memungkinkan diri anda untuk sepenuhnya menikmati keajaiban dunia virtual. Teknologi Low Blue Light untuk pengalaman menonton yang nyaman. Dengan sertifikasi perlindungan blue light mata anda akan tetap nyaman meskipun telah menghabiskan banyak waktu di handphone Anda.

Xiaomi Redmi 9C dilengkapi dengan baterai besar 5000mAh, dengan 27 hari waktu standby, baterai ini menyediakan tenaga yang sangat tahan lama. Musik: 167 Jam, Panggilan Telepon: 32 Jam, Video: 21 Jam, Game: 10 Jam. Baterai yang mempunyai siklus pengisian daya sebanyak 1000, yang berarti handphone ini dapat digunakan secara harian selama 2.5 tahun tanpa mengalami penurunan kemampuan baterai.

Xiaomi Redmi 9C memiliki peningkatan kekuatan prosesor. Prosesor MediaTek Helio G35 memberikan kinerja yang dapat diandalkan, menjamin kinerja yang bebas hambatan.

Xiaomi Redmi 9C dilengkapi dengan kamera belakang AI. Tangkap moment favorit dan buat kenangan anda lebih menyenangkan dengan Triple kamera AI 13MP dalam warna yang lebih terang. Fitur: Kaleidoskop, AI Beautify Selfie Camera, Palm Shutter.

Xiaomi Redmi 9C menggunakan AI Face Unlock. Buka kunci handphone anda dengan AI Face unlock, handphone akan mengenali wajah anda dan akan membuka kunci secara instan. Xiaomi Redmi 9C memiliki polesan tampilan baru.

Spesifikasi:

CPU: MediaTek Helio G35 Octa-core 12 nm hingga 2.0GHz
GPU: PowerVR GE8320 650 MHz
Layar: 6.53"""" HD+ DotDrop
Baterai: 5000 mAh
Port micro USB (pengisian daya 10W)
Kamera belakang: 13MP AI
Kamera depan: 5MP AI mendukung face unlock
Slot SIM card: 2+1 (dual 4G standby + microSD)
Dimensi: 164.9 x 77.07 x 9.0 mm
Port audio headphone 3.5mm
Navigasi: GPS, GLONASS, AGPS, Beidou
Sensor: motor getaran, deteksi jarak, sensor deteksi cahaya, akselerometer

Isi paket pembelian:

1 Redmi 9C
1 Adaptor
1 Pengisi daya
1 Kabel Mikro-USB";https://images.tokopedia.net/img/cache/500-square/VqbcmM/2021/11/4/48b9318c-ab60-43f2-b39d-dff12ef5f3c6.png.webp?ect=4g;1499000;4.9;Xiaomi Official Store
73;Samsung Galaxy A52 8/128 8/256 GB Kamera 4K RAM 8 ROM 128 256 Resmi - Awesome Black, A52 8/128 GB;"Resolusi Layar 1080 x 2400 pixels

Qualcomm SM7225 Snapdragon 720G (8 nm)

Android 11

One UI 3.0
8GB / 128GB / 256GB

microSDXC

Kamera Belakang
Resolusi
64 MP, f/2.0, 26mm (wide), 1/2.0″, 0.8µm, PDAF OIS
12 MP, f/2.2, 123˚
5 MP, f/2.4,
5 MP, f/2.2,
Fitur
LED flash, panorama, HDR, Video 4K@30fps, 1080p@30/120fps; gyro-EIS

Kamera Depan
Resolusi
32 MP, f/2.2, 26mm (wide), 1/2.8″, 0.8µm
Fitur HDR, Video 4K@30fps, 1080p@30fps

Dual-SIM

Fitur Fast charging
Sensor Fingerprint , accelerometer, gyro, proximity, compass

GRATIS Perlindungan Layar Handphone senilai Rp 750.000 selama 1x Klaim

Mekanisme Aktivasi Proteksi Layar senilai 750.000 hanya mengirimkan data di chatbox (Maksimal 4 Hari Dari Tanggal Pembelian).

Format:
1. Nama Lengkap
2. Email
3. Nomor HP
4. Type dan warna HP
5. Imei HP
6. Nomor Invoice

Dapatkan penawaran Special Proteksi senilai harga HP melalui Bundle Device (Bundling Proteksi).

Benefit:
- Proteksi : Layar, Baterai, Konektor
- Limit Proteksi senilai harga handphone
- Selama 12 bulan
- Klaim lebih dari 1 kali selama limit tersedia

Penawaran hanya berlaku saat pembelian Bersama proteksi (Bundle Pembelian Device dan Proteksi) :
a. Rp 80.000 --> Rp 55.000,- HP di bawah 6 juta
b. Rp 225.000 --> Rp. 175.000,- HP di atas 6 juta


Benefit lainnya!!!

GRATIS Paket Data
• Kuota utama : 1GB/bulan selama 12 bulan
• Cukup isi ulang min Rp 20.000, pulsa tidak terpotong, Masa aktif paket : 14 hari
• Kuota dapat digunakan untuk seluruh akses data (Main Quota)

Terima Kasih sudah berbelanja di Toko kami";https://images.tokopedia.net/img/cache/500-square/VqbcmM/2021/4/27/35c50bd0-7c5a-4072-8baf-45ddb930f4de.jpg.webp?ect=4g;4999000;4.9;SUPER_GADGET
74;Oppo Reno 6 Ram 8GB+128GB Garansi Resmi Oppo 1 Tahun - Hitam;"Oppo Reno 6 Ram 8GB+128GB Garansi Resmi Oppo 1 Tahun

Penting
- Garansi Resmi Oppo Indonesia
- Imei Terdaftar di Kemenprin

Kelengkapan
- Handphone
- Headset
- Charger
- Softcase
- Kartu garansi Bagian user aja

Spec Detail
1. Layar Reno 6 membawa layar 6,4 inci yang terbuat dari panel Amoled. Layar dengan resolusi FHD+ ini memiliki refresh rate 90Hz. Sementara Reno 6 Pro dan Pro+ memiliki layar 6,55 inci, terbuat dari panel Amoled. Refresh rate-nya juga 90Hz. 2. Kamera Untuk foto, Reno 6 memiliki tiga kamera belakang. Kamera paling besar punya resolusi 64 MP, dibantu oleh kamera ultrawide 8 MP, dan kamera macro 2MP. Kamera depannya berkekuatan 44 MP. Reno 6 Pro mengandalkan kamera 64MP, yang disokong kamera ultrawide 8MP, dan sepasang kamera 2MP untuk fungsi macro serta depth. Sementara Reno 6 Pro+ mengandalkan kamera 50MP dari Sony, yang juga digunakan pada Oppo Find X3 Pro. Untuk fungsi ultrawide ada kamera 16MP, kamera 13MP untuk telephoto, dan kamera 2MP untuk macro. 3. Mesin Reno 6 dipacu prosesor Dimensity 1200, yang disokong memori internal 128GB sampai 256GB. Gawai ini punya pilihan RAM 8GB sampai 12GB. Mesin yang sama juga ditemukan pada Reno 6 Pro. Sementara Reno 6 Pro+ mengandalkan Snapdragon 870 dari Qualcomm. Prosesor ini didukung oleh RAM 8GB sampai 12GB, dengan memori internal 128GB sampai 256GB. Sebagai otaknya ada Android 11, yang dipoles dengan ColorOS 11.3 dari Oppo. 4. Baterai Baterai Reno 6 berkapasitas 4300 mAh, yang dibantu oleh teknologi pengisian daya 65W. Sementara Reno 6 Pro dan Pro+ mengandalkan baterai 4500 mAh, yang juga didukung teknologi pengisian cepat 65W.

Happy Shopping Guys";https://images.tokopedia.net/img/cache/500-square/VqbcmM/2021/11/30/7fcddf35-fa1f-4416-9b70-6a4548cf9610.jpg.webp?ect=4g;4379000;5;36shop
75;Xiaomi Redmi Note 9 6/128 GB Garansi Resmi - Hijau;"Ready Stok *11 Desember 2021

Tambahan extra bubble dan kardus
https://www.tokopedia.com/gudang-hp/kardus-bubble-extra-packing

SIM Dual SIM (Nano-SIM, dual stand-by)
Size 6.53 inches, 104.7 cm2 (~83.5% screen-to-body ratio)
PLATFORM OS Android 10, MIUI 12
Chipset MediaTek Helio G85 (12nm)
CPU Octa-core (2x2.0 GHz Cortex-A75 & 6x1.8 GHz Cortex-A55)
GPU Mali-G52 MC2
Internal 128GB 6GB RAM
MAIN CAMERA Quad 48 MP,
8 MP,
2 MP,
2 MP,
SELFIE CAMERA Single 13 MP,
BATTERY Non-removable Li-Po 5020 mAh battery
Charging Fast charging 18W";https://images.tokopedia.net/img/cache/500-square/product-1/2020/6/18/2608727/2608727_a9cc5f8e-5233-4835-81ec-9221fd0c56a6_800_800.webp?ect=4g;2479000;4.9;Gudang-HP
76;Samsung M02 2/32 GB Garansi Resmi - Red;"Ready Stock *11 Desember 2021


SIM Single SIM (Nano-SIM) or Dual SIM (Nano-SIM, dual stand-by)
Size 6.5 inches, 102.0 cm2 (~81.9% screen-to-body ratio)
PLATFORM OS Android 10, One UI 2.0
Chipset Mediatek MT6739W (28 nm)
CPU Quad-core 1.5 GHz Cortex-A53
GPU PowerVR GE8100
MEMORY Card slot microSDXC (dedicated slot)
Internal 32GB 2GB RAM
eMMC 5.1
MAIN CAMERA Dual 13 MP, 2 MP,
SELFIE CAMERA Single 5 MP,
BATTERY Type Li-Po 5000 mAh, non-removable";https://images.tokopedia.net/img/cache/500-square/VqbcmM/2021/2/24/c5693920-a57c-42f4-90c7-ae0dec41f041.jpg.webp?ect=4g;1298000;4.9;Gudang-HP
77;Samsung Galaxy A52 8/128Gb | 8/256Gb - Grs resmi Sein - Hitam, 128Gb;"Samsung Galaxy A52 4G
Varian 8/128Gb dan 8/256Gb
Imei Terdaftar
Garansi resmi Samsung 1thn
Ready Awesome Black, White, Violet
Pilih sesuai varian dan warna

NETWORKTechnologyGSM / HSPA / LTE / 2G bandsGSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 (dual-SIM model only)3G bandsHSDPA 850 / 900 / 1900 / 21004G bandsLTE (unspecified) bandsSA/NSASpeedHSPA 42.2/5.76 Mbps, LTE-A, LAUNCHAnnounced2021, March 17StatusComing soon. Exp. release 2021, March 26BODYDimensions159.9 x 75.1 x 8.4 mm (6.30 x 2.96 x 0.33 in)Weight189 g (6.67 oz)SIMSingle SIM (Nano-SIM) or Hybrid Dual SIM (Nano-SIM, dual stand-by) IP67 dust/water resistant (up to 1m for 30 mins)DISPLAYTypeSuper AMOLED, 120Hz, 800 nits (peak)Size6.5 inches, 102.0 cm2 (~84.9% screen-to-body ratio)Resolution1080 x 2400 pixels, 20:9 ratio (~405 ppi density)ProtectionCorning Gorilla Glass 5PLATFORMOSAndroid 11, One UI 3.1ChipsetQualcomm SM7225 Snapdragon 720G (8 nm)CPUOcta-core (2x2.2 GHz Kryo 570 & 6x1.8 GHz Kryo 570)GPUAdreno 619MEMORYCard slotmicroSDXC (uses shared SIM slot)Internal128GB 8GB RAM, 256GB 8GB RAMMAIN CAMERAQuad64 MP, f/1.8, 26mm (wide), 1/1.7X"", 0.8µm, PDAF, OIS
12 MP, f/2.2, 123˚ (ultrawide), 1.12µm
5 MP, f/2.4, (macro)
5 MP, f/2.4, (depth)FeaturesLED flash, panorama, HDRVideo4K@30fps, 1080p@30/120fps; gyro-EISSELFIE CAMERASingle32 MP, f/2.2, 26mm (wide), 1/2.8"", 0.8µmFeaturesHDRVideo4K@30fps, 1080p@30fpsSOUNDLoudspeakerYes, with stereo speakers3.5mm jackYesCOMMSWLANWi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, hotspotBluetooth5.0, A2DP, LEGPSYes, with A-GPS, GLONASS, GALILEO, BDSNFCYes (market/region dependent)RadioUnspecifiedUSBUSB Type-C 2.0, USB On-The-GoFEATURESSensorsFingerprint (under display, optical), accelerometer, gyro, proximity, compassMessagingSMS(threaded view), MMS, Email, Push Email, IMBrowserHTML5 ANT+BATTERYTypeLi-Po 4500 mAh, non-removableChargingFast charging 25W, 50% in 30 min (advertised)";https://images.tokopedia.net/img/cache/500-square/VqbcmM/2021/3/18/f9043f8a-f810-41cb-8a09-7d59da748e17.jpg.webp?ect=4g;4689000;5;Pluto sellular
78;Samsung A12 6/128 RAM 6GB Internal 128GB Garansi Resmi SEIN - Biru;"Garansi Resmi Samsung Indonesia

Resmi IMEI sudah terdaftar
Check imei : https://www.kemenperin.go.id/imei/
Jadi saat hp diaktifkan / dipakai otomatis GARANSI Berlaku

Note : Sebelum kirim , Barang kami buka untuk aktivasi garansi dan cek fisik .
Membeli berarti Setuju

Resiko Kerusakan saat pengiriman Paket, disarankan untuk order ini juga ya kak

- Extra Bubble wrap


- Extra Box


Networks: GSM/HSPA/LTE

Dimensions: 164 x 75.8 x 8.9 mm (6.46 x 2.98 x 0.35 in)

Weight: 205 g (7.23 oz)

Build: Glass front, plastic haze & mate

SIM: Dual Nano SIM

Display Type: TFT

Size: 6.5 inches, 103.7 cm2 (~83.4% screen-to-body ratio)

Resolution: 720 x 1560 pixels, 19.5:9 ratio (~264 ppi density)

OS: Android 10

Prosesor: Mediatek Helio P35

Card slot: microSDXC

Main Camera: Quad Camera : 48MP + 5MP + 2MP + 2MP

Selfie Camera: 8MP

Loudspeaker: Yes

3.5mm jack: Yes

WLAN: Yes

Bluetooth: Yes

GPS: Yes, with A-GPS, GLONASS, GALILEO, BDS

Radio: Unspecified

USB: USB Type-C 2.0

Sensors: Fingerprint (side-mounted); unspecified sensors

Battery: Li-Po 5000 mAh, non-removable

Charging: Fast charging 15W";https://images.tokopedia.net/img/cache/500-square/VqbcmM/2021/9/2/9e673727-24f6-4e4f-b783-b7fef65531b5.jpg.webp?ect=4g;2347000;5;SFONE OMNI STORE
